ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1.78161E+18,2026-06-16T18:13:47.086273,ground_truth,0.159295,0.026,0.020384,TRUE,,,,,,,,,-0.161991,0.280054,0.378521,0,0,0,0,0,0,-0.00392,-0.15778,0.044405,-0.021376,0.010912,-0.014976
1.78161E+18,2026-06-16T18:13:47.134180,ground_truth,0.159707,0.017,0.019951,TRUE,,,,,,,,,-0.161991,0.280054,0.378521,0,0,0,0,0,0.002609,-0.00392,-0.15806,0.043409,-0.021504,0.010912,-0.015104
1.78161E+18,2026-06-16T18:13:47.193453,ground_truth,0.1609,-0.009,0.02254,TRUE,,,,,,,,,-0.161645,0.285029,0.378885,0,0,0,0,0,0.002609,-0.00266,-0.15624,0.043575,-0.021504,0.010688,-0.014976
1.78161E+18,2026-06-16T18:13:47.225787,ground_truth,0.159707,0.017,0.023749,TRUE,,,,,,,,,-0.161433,0.290561,0.379447,0,0,0,0,0,0.002609,-0.00266,-0.15624,0.043575,-0.021504,0.010688,-0.014976
1.78161E+18,2026-06-16T18:13:47.257788,ground_truth,0.163928,0.008,0.027144,TRUE,,,,,,,,,-0.161433,0.290561,0.379447,0,0,0,0,0,0.002609,-0.00266,-0.15624,0.043575,-0.021504,0.010688,-0.014976
1.78161E+18,2026-06-16T18:13:47.289137,ground_truth,0.162266,0.043,0.03247,TRUE,,,,,,,,,-0.161988,0.283034,0.378524,0,0,0,0,0,0.002609,-0.00266,-0.15624,0.043575,-0.021504,0.010688,-0.014976
1.78161E+18,2026-06-16T18:13:47.327987,ground_truth,0.163073,0.026,0.031735,TRUE,,,,,,,,,-0.161988,0.283034,0.378524,0,0,0,0,0.002609,0.002609,-0.00434,-0.15778,0.043575,-0.021824,0.00976,-0.014816
1.78161E+18,2026-06-16T18:13:47.364436,ground_truth,0.163073,0.026,0.035519,TRUE,,,,,,,,,-0.161988,0.280808,0.378524,0,0,0,0,0.002609,0.002609,-0.00308,-0.15526,0.042994,-0.021504,0.00976,-0.014816
1.78161E+18,2026-06-16T18:13:47.400301,ground_truth,0.162693,0.034,0.035851,TRUE,,,,,,,,,-0.161988,0.280808,0.378524,0,0,0,0,0.002609,0.002609,-0.00238,-0.15526,0.043326,-0.021504,0.00976,-0.014528
1.78161E+18,2026-06-16T18:13:47.434029,ground_truth,0.16012,0.008,0.038584,TRUE,,,,,,,,,-0.161988,0.278979,0.378524,0,0,0,0,0.002609,0.002609,-0.00238,-0.15526,0.043326,-0.021504,0.00976,-0.014528
1.78161E+18,2026-06-16T18:13:47.470564,ground_truth,0.16012,0.008,0.038584,TRUE,,,,,,,,,-0.161988,0.278979,0.378524,0,0,0,0,0.002609,0.002609,-0.00238,-0.15526,0.043326,-0.021504,0.00976,-0.014528
1.78161E+18,2026-06-16T18:13:47.503657,ground_truth,0.160487,0,0.038264,TRUE,,,,,,,,,-0.161913,0.278968,0.379809,0,0,0,0,0.002609,0.002609,-0.00238,-0.15526,0.043326,-0.021504,0.00976,-0.014528
1.78161E+18,2026-06-16T18:13:47.536765,ground_truth,0.163501,0.017,0.042742,TRUE,,,,,,,,,-0.161913,0.278968,0.379809,0,0.001744,0.005666,0,0.002609,0,-0.07616,0.0189,0.262778,-0.023264,0.027232,-0.005632
1.78161E+18,2026-06-16T18:13:47.569514,ground_truth,0.166852,0.026,0.04687,TRUE,,,,,,,,,-0.161797,0.281069,0.381644,0.001307,0.011342,0.022246,0,0.002609,0,-0.09786,-0.00392,0.207251,-0.023264,0.04736,0.008352
1.78161E+18,2026-06-16T18:13:47.598559,ground_truth,0.167736,0.008,0.04621,TRUE,,,,,,,,,-0.161797,0.281069,0.381644,0.00654,0.017889,0.033592,0,0,0.002609,-0.07924,-0.00672,0.215468,-0.023168,0.05456,0.027552
1.78161E+18,2026-06-16T18:13:47.634022,ground_truth,0.166852,0.026,0.04687,TRUE,,,,,,,,,-0.161988,0.280061,0.378524,0.00654,0.024429,0.046246,0,0,0.003051,-0.07616,-0.00826,0.228167,-0.02304,0.038688,0.041088
1.78161E+18,2026-06-16T18:13:47.663664,ground_truth,0.162693,0.034,0.047163,TRUE,,,,,,,,,-0.161988,0.280061,0.378524,0.00654,0.024429,0.046246,0,0,0.003051,-0.07616,-0.00826,0.228167,-0.02304,0.038688,0.041088
1.78161E+18,2026-06-16T18:13:47.693308,ground_truth,0.162693,0.034,0.047163,TRUE,,,,,,,,,-0.161988,0.280061,0.378524,0.00654,0.024429,0.046246,0,0,0.003051,-0.07616,-0.00826,0.228167,-0.02304,0.038688,0.041088
1.78161E+18,2026-06-16T18:13:47.721880,ground_truth,0.163928,0.008,0.04621,TRUE,,,,,,,,,-0.161988,0.280061,0.378524,0.00654,0.024429,0.046246,0,0,0.003051,-0.07616,-0.00826,0.228167,-0.02304,0.038688,0.041088
1.78161E+18,2026-06-16T18:13:47.751253,ground_truth,0.162693,0.034,0.047163,TRUE,,,,,,,,,-0.162096,0.281632,0.380095,0.00654,0.024429,0.046246,0,0,0.003051,-0.07616,-0.00826,0.228167,-0.02304,0.038688,0.041088
1.78161E+18,2026-06-16T18:13:47.784921,ground_truth,0.16559,-0.027,0.048799,TRUE,,,,,,,,,-0.162096,0.281632,0.380095,0.00654,0.024429,0.046246,0,0,0.003051,-0.07616,-0.00826,0.228167,-0.02304,0.038688,0.041088
1.78161E+18,2026-06-16T18:13:47.816393,ground_truth,0.161458,0.06,0.051844,TRUE,,,,,,,,,-0.162245,0.28518,0.382672,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:47.851367,ground_truth,0.162266,0.043,0.051249,TRUE,,,,,,,,,-0.162245,0.28518,0.382672,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:47.885187,ground_truth,0.162266,0.043,0.051249,TRUE,,,,,,,,,-0.162397,0.290873,0.385857,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:47.917279,ground_truth,0.161458,0.06,0.055572,TRUE,,,,,,,,,-0.162397,0.290873,0.385857,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:47.950125,ground_truth,0.161886,0.051,0.055271,TRUE,,,,,,,,,-0.162548,0.298718,0.389579,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:47.982433,ground_truth,0.1609,-0.009,0.05327,TRUE,,,,,,,,,-0.162548,0.298718,0.389579,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:48.015216,ground_truth,0.158515,0.043,0.055004,TRUE,,,,,,,,,-0.162706,0.307914,0.393557,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:48.049717,ground_truth,0.159295,0.026,0.054437,TRUE,,,,,,,,,-0.162706,0.307914,0.393557,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:48.091397,ground_truth,0.157002,0.076,0.056105,TRUE,,,,,,,,,-0.162668,0.317092,0.397495,0,0.003051,0.007413,0,0.002609,0,-0.02002,-0.22834,-0.030461,0.005248,-0.051712,0.01776
1.78161E+18,2026-06-16T18:13:48.119623,ground_truth,0.155516,0.026,0.054437,TRUE,,,,,,,,,-0.162668,0.317092,0.397495,0,0.013087,0.026179,0,0,0,0.03584,-0.26992,-0.031291,0.005696,-0.051488,0.002688
1.78161E+18,2026-06-16T18:13:48.150061,ground_truth,0.15659,0.085,0.060092,TRUE,,,,,,,,,-0.162245,0.326244,0.401514,0,0.013087,0.026179,0,0,0,0.03584,-0.26992,-0.031291,0.005696,-0.051488,0.002688
1.78161E+18,2026-06-16T18:13:48.184616,ground_truth,0.158928,0.034,0.058475,TRUE,,,,,,,,,-0.162245,0.326244,0.401514,0,0.013087,0.026179,0,0,0,0.03584,-0.26992,-0.031291,0.005696,-0.051488,0.002688
1.78161E+18,2026-06-16T18:13:48.217053,ground_truth,0.157369,0.068,0.059553,TRUE,,,,,,,,,-0.161664,0.33538,0.405582,0,0.013087,0.026179,0,0,0,0.03584,-0.26992,-0.031291,0.005696,-0.051488,0.002688
1.78161E+18,2026-06-16T18:13:48.257588,ground_truth,0.158928,0.034,0.058475,TRUE,,,,,,,,,-0.161664,0.33538,0.405582,0,0.013087,0.026179,0,0,0,0.03584,-0.26992,-0.031291,0.005696,-0.051488,0.002688
1.78161E+18,2026-06-16T18:13:48.284404,ground_truth,0.159707,0.017,0.057936,TRUE,,,,,,,,,-0.160872,0.344368,0.409835,0,0.013087,0.026179,0,0,0,0.03584,-0.26992,-0.031291,0.005696,-0.051488,0.002688
1.78161E+18,2026-06-16T18:13:48.319700,ground_truth,0.158148,0.051,0.059014,TRUE,,,,,,,,,-0.160872,0.344368,0.409835,0,0.013087,0.026179,0,0,0,0.03584,-0.26992,-0.031291,0.005696,-0.051488,0.002688
1.78161E+18,2026-06-16T18:13:48.350562,ground_truth,0.16255,-0.045,0.055969,TRUE,,,,,,,,,-0.159959,0.352049,0.413601,0,0.013087,0.026179,0,0,0,0.03584,-0.26992,-0.031291,0.005696,-0.051488,0.002688
1.78161E+18,2026-06-16T18:13:48.382546,ground_truth,0.158515,0.043,0.05876,TRUE,,,,,,,,,-0.159959,0.352049,0.413601,0.005233,0.024429,0.104277,0,0.129589,0.008289,0.08764,-0.2541,0.21995,-0.026944,-0.061344,-0.030944
1.78161E+18,2026-06-16T18:13:48.417569,ground_truth,0.157736,0.06,0.059299,TRUE,,,,,,,,,-0.159084,0.357526,0.417136,0.003489,0.019634,0.091192,0,0.105152,0.005228,0.09072,-0.24612,0.191066,-0.026176,-0.057056,-0.031232
1.78161E+18,2026-06-16T18:13:48.450748,ground_truth,0.157002,0.076,0.059807,TRUE,,,,,,,,,-0.159084,0.357526,0.417136,0.004796,0.016138,0.087697,0,0.096863,0.002609,0.09072,-0.24332,0.202769,-0.025952,-0.056832,-0.03072
1.78161E+18,2026-06-16T18:13:48.483324,ground_truth,0.153659,0.068,0.059553,TRUE,,,,,,,,,-0.158019,0.360873,0.420063,0.003489,0.009598,0.079846,0,0.080716,0.003051,0.0945,-0.23114,0.202271,-0.031904,-0.055328,-0.028224
1.78161E+18,2026-06-16T18:13:48.518022,ground_truth,0.149609,0.076,0.059807,TRUE,,,,,,,,,-0.158019,0.360873,0.420063,0.001744,0.004796,0.089444,0,0.083335,0.002609,0.08946,-0.22932,0.231819,-0.03552,-0.061568,-0.028608
1.78161E+18,2026-06-16T18:13:48.549910,ground_truth,0.148205,0.109,0.060853,TRUE,,,,,,,,,-0.156752,0.362992,0.421148,0,0,0.124791,0,0.11868,0,0.084,-0.18872,0.249498,-0.043424,-0.07168,-0.02768
1.78161E+18,2026-06-16T18:13:48.584196,ground_truth,0.143294,0.14,0.061837,TRUE,,,,,,,,,-0.156752,0.362992,0.421148,0,0.001744,0.157951,0,0.164051,0,0.07868,-0.05726,0.277718,-0.04688,-0.07248,-0.025888
1.78161E+18,2026-06-16T18:13:48.615107,ground_truth,0.145217,0.093,0.060346,TRUE,,,,,,,,,-0.155621,0.366834,0.420852,0.001307,0.010029,0.198964,0,0.207254,0,0.05446,-0.02996,0.297804,-0.048384,-0.079808,-0.01888
1.78161E+18,2026-06-16T18:13:48.648788,ground_truth,0.143907,0.125,0.061361,TRUE,,,,,,,,,-0.155621,0.366834,0.420852,0,0.013087,0.21947,0,0.23431,0,0.04018,-0.03038,0.30129,-0.048544,-0.077024,-0.014592
1.78161E+18,2026-06-16T18:13:48.683192,ground_truth,0.143907,0.125,0.061361,TRUE,,,,,,,,,-0.154561,0.372928,0.420621,0,0.013087,0.21947,0,0.23431,0,0.04018,-0.03038,0.30129,-0.048544,-0.077024,-0.014592
1.78161E+18,2026-06-16T18:13:48.715653,ground_truth,0.139977,0.133,0.061615,TRUE,,,,,,,,,-0.154561,0.372928,0.420621,0,0.013087,0.21947,0,0.23431,0,0.04018,-0.03038,0.30129,-0.048544,-0.077024,-0.014592
1.78161E+18,2026-06-16T18:13:48.759849,ground_truth,0.140291,0.125,0.061361,TRUE,,,,,,,,,-0.153057,0.380745,0.420754,0,0.013087,0.21947,0,0.23431,0,0.04018,-0.03038,0.30129,-0.048544,-0.077024,-0.014592
1.78161E+18,2026-06-16T18:13:48.786333,ground_truth,0.143907,0.125,0.064982,TRUE,,,,,,,,,-0.153057,0.380745,0.420754,0,0.016138,0.253069,0,0.261356,0.003051,0.00588,-0.0322,0.296808,-0.048992,-0.082368,-0.0048
1.78161E+18,2026-06-16T18:13:48.816818,ground_truth,0.142639,0.156,0.065914,TRUE,,,,,,,,,-0.151342,0.389529,0.421132,0.024429,0.027487,0.36041,0,0.350371,0.024426,-0.09268,-0.0434,0.282698,-0.045152,-0.087264,0.033792
1.78161E+18,2026-06-16T18:13:48.851571,ground_truth,0.138484,0.171,0.069911,TRUE,,,,,,,,,-0.151342,0.389529,0.421132,0.029231,0.024429,0.349495,0,0.331604,0.029665,-0.10598,-0.0532,0.281453,-0.041856,-0.089888,0.037344
1.78161E+18,2026-06-16T18:13:48.881557,ground_truth,0.139702,0.14,0.069029,TRUE,,,,,,,,,-0.149522,0.399332,0.421867,0.037523,0.02094,0.330736,0,0.298878,0.037523,-0.12334,-0.06748,0.280955,-0.039744,-0.084544,0.039808
1.78161E+18,2026-06-16T18:13:48.915198,ground_truth,0.138484,0.171,0.073456,TRUE,,,,,,,,,-0.149522,0.399332,0.421867,0.042318,0.014394,0.319829,0,0.288412,0.043193,-0.12054,-0.07588,0.279793,-0.03824,-0.082592,0.03936
1.78161E+18,2026-06-16T18:13:48.950507,ground_truth,0.138759,0.164,0.076826,TRUE,,,,,,,,,-0.147848,0.409152,0.42274,0.045814,0.008285,0.297137,0,0.272264,0.045812,-0.11438,-0.08274,0.253316,-0.033568,-0.081088,0.038016
1.78161E+18,2026-06-16T18:13:48.984625,ground_truth,0.138759,0.164,0.076826,TRUE,,,,,,,,,-0.147848,0.409152,0.42274,0.045814,0.008285,0.297137,0,0.272264,0.045812,-0.11438,-0.08274,0.253316,-0.033568,-0.081088,0.038016
1.78161E+18,2026-06-16T18:13:49.015927,ground_truth,0.134642,0.179,0.080735,TRUE,,,,,,,,,-0.146213,0.418982,0.423921,0.045814,0.008285,0.297137,0,0.272264,0.045812,-0.11438,-0.08274,0.253316,-0.033568,-0.081088,0.038016
1.78161E+18,2026-06-16T18:13:49.048846,ground_truth,0.134078,0.194,0.081088,TRUE,,,,,,,,,-0.146213,0.418982,0.423921,0.045814,0.008285,0.297137,0,0.272264,0.045812,-0.11438,-0.08274,0.253316,-0.033568,-0.081088,0.038016
1.78161E+18,2026-06-16T18:13:49.084748,ground_truth,0.134642,0.179,0.080735,TRUE,,,,,,,,,-0.144634,0.428756,0.425418,0.045814,0.008285,0.297137,0,0.272264,0.045812,-0.11438,-0.08274,0.253316,-0.033568,-0.081088,0.038016
1.78161E+18,2026-06-16T18:13:49.119459,ground_truth,0.134379,0.186,0.08442,TRUE,,,,,,,,,-0.144634,0.428756,0.425418,0.045814,0.008285,0.297137,0,0.272264,0.045812,-0.11438,-0.08274,0.253316,-0.033568,-0.081088,0.038016
1.78161E+18,2026-06-16T18:13:49.154162,ground_truth,0.131943,0.156,0.083765,TRUE,,,,,,,,,-0.143155,0.438466,0.427245,0.045814,0.008285,0.297137,0,0.272264,0.045812,-0.11438,-0.08274,0.253316,-0.033568,-0.081088,0.038016
1.78161E+18,2026-06-16T18:13:49.184685,ground_truth,0.130863,0.186,0.087941,TRUE,,,,,,,,,-0.143155,0.438466,0.427245,0.050609,0.014831,0.148784,0,0.113,0.048432,-0.08176,-0.04144,0.228914,-0.023616,-0.064576,0.040416
1.78161E+18,2026-06-16T18:13:49.217443,ground_truth,0.131403,0.171,0.087638,TRUE,,,,,,,,,-0.141578,0.448011,0.429517,0.04712,0.07679,0.115185,0,0.034903,0.045812,-0.1106,0.0238,0.252071,-0.027904,-0.054272,0.037696
1.78161E+18,2026-06-16T18:13:49.250953,ground_truth,0.126831,0.201,0.088245,TRUE,,,,,,,,,-0.141578,0.448011,0.429517,0.04712,0.10297,0.140933,0,0.037523,0.048432,-0.12418,0.03122,0.27307,-0.028832,-0.050272,0.041024
1.78161E+18,2026-06-16T18:13:49.284116,ground_truth,0.126831,0.201,0.091741,TRUE,,,,,,,,,-0.139915,0.457577,0.432319,0.048865,0.116063,0.159691,0,0.043193,0.05104,-0.11116,0.02996,0.276888,-0.029344,-0.05088,0.03808
1.78161E+18,2026-06-16T18:13:49.317679,ground_truth,0.129443,0.125,0.090329,TRUE,,,,,,,,,-0.139915,0.457577,0.432319,0.050609,0.121297,0.16929,0,0.048432,0.05104,-0.11004,0.0189,0.287014,-0.029664,-0.053824,0.03824
1.78161E+18,2026-06-16T18:13:49.352451,ground_truth,0.127588,0.179,0.091332,TRUE,,,,,,,,,-0.138206,0.46692,0.435203,0.055412,0.130457,0.195477,0,0.067629,0.054101,-0.11802,0.00238,0.294401,-0.02784,-0.051712,0.037696
1.78161E+18,2026-06-16T18:13:49.387011,ground_truth,0.126831,0.201,0.091741,TRUE,,,,,,,,,-0.138206,0.46692,0.435203,0.053667,0.132639,0.206384,0,0.072857,0.056721,-0.13454,-0.01736,0.289421,-0.026496,-0.053504,0.03712
1.78161E+18,2026-06-16T18:13:49.427593,ground_truth,0.127347,0.186,0.091462,TRUE,,,,,,,,,-0.136239,0.476113,0.438611,0.055412,0.135697,0.225143,0,0.086386,0.054101,-0.1274,0.01512,0.298468,-0.023616,-0.056064,0.040032
1.78161E+18,2026-06-16T18:13:49.460056,ground_truth,0.125565,0.133,0.090478,TRUE,,,,,,,,,-0.136239,0.476113,0.438611,0.054105,0.135259,0.232563,0,0.094244,0.054101,-0.12544,0.00028,0.296974,-0.02288,-0.057056,0.036128
1.78161E+18,2026-06-16T18:13:49.487327,ground_truth,0.123111,0.208,0.091871,TRUE,,,,,,,,,-0.13387,0.485065,0.442421,0.053667,0.137441,0.239544,0,0.102091,0.053659,-0.11004,0.007,0.302286,-0.021056,-0.058112,0.035744
1.78161E+18,2026-06-16T18:13:49.516311,ground_truth,0.12334,0.201,0.091741,TRUE,,,,,,,,,-0.13387,0.485065,0.442421,0.048865,0.135697,0.247396,0,0.110391,0.048863,-0.1134,-0.02506,0.300543,-0.018656,-0.062784,0.036736
1.78161E+18,2026-06-16T18:13:49.549481,ground_truth,0.123111,0.208,0.091871,TRUE,,,,,,,,,-0.131374,0.492985,0.445869,0.048865,0.135259,0.249143,0,0.113442,0.048432,-0.11368,-0.0378,0.291081,-0.018048,-0.06016,0.035968
1.78161E+18,2026-06-16T18:13:49.586964,ground_truth,0.122162,0.237,0.092409,TRUE,,,,,,,,,-0.131374,0.492985,0.445869,0.045814,0.130457,0.25089,0,0.11868,0.045812,-0.11774,-0.0399,0.296808,-0.01792,-0.06,0.039136
1.78161E+18,2026-06-16T18:13:49.616396,ground_truth,0.12262,0.223,0.092149,TRUE,,,,,,,,,-0.129022,0.499873,0.448741,0.045814,0.127406,0.253069,0,0.123908,0.045812,-0.09982,-0.04452,0.30627,-0.0176,-0.06272,0.039424
1.78161E+18,2026-06-16T18:13:49.652901,ground_truth,0.122162,0.237,0.092409,TRUE,,,,,,,,,-0.129022,0.499873,0.448741,0.041012,0.120859,0.260489,0,0.137436,0.043193,-0.11158,-0.04172,0.308843,-0.01616,-0.061664,0.036512
1.78161E+18,2026-06-16T18:13:49.683853,ground_truth,0.122162,0.237,0.092409,TRUE,,,,,,,,,-0.12707,0.506629,0.450723,0.041012,0.119114,0.263976,0,0.142675,0.040573,-0.1029,-0.04676,0.300377,-0.015808,-0.065792,0.0328
1.78161E+18,2026-06-16T18:13:49.720137,ground_truth,0.121933,0.244,0.092539,TRUE,,,,,,,,,-0.12707,0.506629,0.450723,0.041012,0.116063,0.265723,0,0.153584,0.040573,-0.10346,-0.05852,0.305689,-0.014816,-0.060832,0.03456
1.78161E+18,2026-06-16T18:13:49.750162,ground_truth,0.118947,0.23,0.092279,TRUE,,,,,,,,,-0.125583,0.513845,0.451871,0.040574,0.109517,0.26921,0,0.156203,0.040573,-0.10416,-0.07812,0.302618,-0.014752,-0.06912,0.034688
1.78161E+18,2026-06-16T18:13:49.784957,ground_truth,0.117207,0.286,0.093319,TRUE,,,,,,,,,-0.125583,0.513845,0.451871,0.039267,0.106459,0.271396,0,0.167112,0.040142,-0.11116,-0.07462,0.305025,-0.014432,-0.06608,0.035296
1.78161E+18,2026-06-16T18:13:49.818069,ground_truth,0.118295,0.251,0.096083,TRUE,,,,,,,,,-0.124243,0.5209,0.452579,0.039267,0.101225,0.273144,0,0.172351,0.040573,-0.10066,-0.09268,0.313159,-0.014144,-0.066784,0.0368
1.78161E+18,2026-06-16T18:13:49.851544,ground_truth,0.117859,0.265,0.09632,TRUE,,,,,,,,,-0.124243,0.5209,0.452579,0.040574,0.092934,0.275322,0,0.178021,0.040142,-0.10248,-0.07714,0.311416,-0.012928,-0.0704,0.03584
1.78161E+18,2026-06-16T18:13:49.884453,ground_truth,0.117859,0.265,0.09632,TRUE,,,,,,,,,-0.122952,0.528389,0.45325,0.042318,0.089883,0.275322,0,0.18064,0.042751,-0.10318,-0.08512,0.309009,-0.013376,-0.073248,0.033568
1.78161E+18,2026-06-16T18:13:49.919344,ground_truth,0.117207,0.286,0.096676,TRUE,,,,,,,,,-0.122952,0.528389,0.45325,0.045814,0.085081,0.273144,0,0.194157,0.045812,-0.12796,-0.0861,0.324281,-0.013248,-0.06528,0.036128
1.78161E+18,2026-06-16T18:13:49.960592,ground_truth,0.116989,0.293,0.096794,TRUE,,,,,,,,,-0.12181,0.536876,0.453839,0.047558,0.081592,0.274883,0,0.191107,0.043193,-0.11158,-0.08764,0.310918,-0.0128,-0.0712,0.037408
1.78161E+18,2026-06-16T18:13:49.999640,ground_truth,0.118295,0.251,0.096083,TRUE,,,,,,,,,-0.12181,0.536876,0.453839,0.047558,0.081592,0.274883,0,0.191107,0.043193,-0.11158,-0.08764,0.310918,-0.0128,-0.0712,0.037408
1.78161E+18,2026-06-16T18:13:50.025323,ground_truth,0.117859,0.265,0.099711,TRUE,,,,,,,,,-0.120917,0.546431,0.45441,0.047558,0.081592,0.274883,0,0.191107,0.043193,-0.11158,-0.08764,0.310918,-0.0128,-0.0712,0.037408
1.78161E+18,2026-06-16T18:13:50.052025,ground_truth,0.117859,0.265,0.099711,TRUE,,,,,,,,,-0.120917,0.546431,0.45441,0.047558,0.081592,0.274883,0,0.191107,0.043193,-0.11158,-0.08764,0.310918,-0.0128,-0.0712,0.037408
1.78161E+18,2026-06-16T18:13:50.086545,ground_truth,0.117642,0.272,0.099818,TRUE,,,,,,,,,-0.120084,0.555848,0.455223,0.058901,0.063703,0.248704,0,0.18631,0.056721,-0.1057,-0.12362,0.305938,-0.011584,-0.065632,0.0368
1.78161E+18,2026-06-16T18:13:50.118792,ground_truth,0.116585,0.306,0.100338,TRUE,,,,,,,,,-0.120084,0.555848,0.455223,0.057156,0.060207,0.241723,0,0.18064,0.056279,-0.12152,-0.1001,0.296808,-0.011264,-0.06656,0.034848
1.78161E+18,2026-06-16T18:13:50.159892,ground_truth,0.114061,0.279,0.103293,TRUE,,,,,,,,,-0.119266,0.564726,0.456197,0.055849,0.061958,0.230377,0,0.164492,0.056279,-0.1162,-0.11466,0.293322,-0.011264,-0.063232,0.036864
1.78161E+18,2026-06-16T18:13:50.185661,ground_truth,0.113649,0.293,0.103484,TRUE,,,,,,,,,-0.119266,0.564726,0.456197,0.055849,0.061958,0.230377,0,0.164492,0.056279,-0.1162,-0.11466,0.293322,-0.011264,-0.063232,0.036864
1.78161E+18,2026-06-16T18:13:50.217141,ground_truth,0.110308,0.293,0.103484,TRUE,,,,,,,,,-0.118241,0.572917,0.457495,0.055849,0.061958,0.230377,0,0.164492,0.056279,-0.1162,-0.11466,0.293322,-0.011264,-0.063232,0.036864
1.78161E+18,2026-06-16T18:13:50.251578,ground_truth,0.110141,0.299,0.106901,TRUE,,,,,,,,,-0.118241,0.572917,0.457495,0.055849,0.061958,0.230377,0,0.164492,0.056279,-0.1162,-0.11466,0.293322,-0.011264,-0.063232,0.036864
1.78161E+18,2026-06-16T18:13:50.292571,ground_truth,0.110503,0.286,0.106745,TRUE,,,,,,,,,-0.117011,0.580875,0.459042,0.037523,0.086388,0.198964,0,0.113,0.037523,-0.09198,-0.08512,0.294401,-0.01504,-0.05744,0.03312
1.78161E+18,2026-06-16T18:13:50.321889,ground_truth,0.109752,0.313,0.110382,TRUE,,,,,,,,,-0.117011,0.580875,0.459042,0.034465,0.089883,0.198964,0,0.107772,0.035335,-0.08176,-0.07868,0.303116,-0.015648,-0.056,0.032736
1.78161E+18,2026-06-16T18:13:50.354794,ground_truth,0.110503,0.286,0.110102,TRUE,,,,,,,,,-0.115846,0.588415,0.460828,0.027925,0.101225,0.198964,0,0.096863,0.026614,-0.10038,-0.0889,0.294733,-0.01664,-0.055104,0.034176
1.78161E+18,2026-06-16T18:13:50.388319,ground_truth,0.106811,0.299,0.110237,TRUE,,,,,,,,,-0.115846,0.588415,0.460828,0.026174,0.104714,0.200711,0,0.094675,0.027045,-0.10136,-0.09422,0.303863,-0.016928,-0.05856,0.03424
1.78161E+18,2026-06-16T18:13:50.425832,ground_truth,0.106968,0.293,0.110174,TRUE,,,,,,,,,-0.114461,0.594762,0.462931,0.021378,0.114319,0.206384,0,0.094244,0.018756,-0.10164,-0.09758,0.320712,-0.018432,-0.05584,0.03568
1.78161E+18,2026-06-16T18:13:50.453382,ground_truth,0.10348,0.299,0.113572,TRUE,,,,,,,,,-0.114461,0.594762,0.462931,0.021378,0.114319,0.206384,0,0.094244,0.018756,-0.10164,-0.09758,0.320712,-0.018432,-0.05584,0.03568
1.78161E+18,2026-06-16T18:13:50.484355,ground_truth,0.102818,0.326,0.113807,TRUE,,,,,,,,,-0.112677,0.599662,0.465342,0.021378,0.114319,0.206384,0,0.094244,0.018756,-0.10164,-0.09758,0.320712,-0.018432,-0.05584,0.03568
1.78161E+18,2026-06-16T18:13:50.519130,ground_truth,0.103137,0.313,0.113694,TRUE,,,,,,,,,-0.112677,0.599662,0.465342,0.021378,0.114319,0.206384,0,0.094244,0.018756,-0.10164,-0.09758,0.320712,-0.018432,-0.05584,0.03568
1.78161E+18,2026-06-16T18:13:50.554411,ground_truth,0.098937,0.352,0.114034,TRUE,,,,,,,,,-0.110553,0.603929,0.467706,0.021378,0.114319,0.206384,0,0.094244,0.018756,-0.10164,-0.09758,0.320712,-0.018432,-0.05584,0.03568
1.78161E+18,2026-06-16T18:13:50.590595,ground_truth,0.099395,0.332,0.113859,TRUE,,,,,,,,,-0.110553,0.603929,0.467706,0.019634,0.117808,0.21031,0,0.091624,0.018756,-0.0966,-0.10192,0.325692,-0.019648,-0.055552,0.033632
